sample_index,image_path,slide_id,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
1910,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9457,427,9661,611,train
1911,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9658,629,9781,736,train
1912,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9576,572,9733,714,train
1913,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9589,1055,9691,1173,train
1914,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9539,993,9686,1128,train
1915,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9605,1271,9763,1417,train
1916,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9624,1239,9723,1337,train
1917,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9804,716,9955,844,train
1918,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9718,1515,9824,1620,train
1919,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9662,1446,9842,1597,train
1920,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9778,1336,9907,1460,train
1921,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9840,2014,9953,2123,train
1922,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9801,1997,9912,2128,train
1923,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9838,1984,9940,2086,train
1924,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9844,1939,9948,2044,train
1925,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9907,1931,10006,2028,train
1926,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9872,1880,10012,2021,train
1927,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9598,1997,9723,2136,train
1928,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9667,2956,9780,3088,train
1929,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9691,2867,9843,3001,train
1930,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9738,2836,9851,2945,train
1931,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9866,3096,9990,3224,train
1932,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9918,3062,10075,3230,train
1933,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9941,3408,10040,3507,train
1934,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9862,3369,10037,3555,train
1935,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9966,3363,10134,3501,train
1936,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9764,3678,9882,3793,train
1937,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9811,3628,10000,3826,train
1938,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10053,3790,10247,3968,train
1939,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9876,4089,9984,4207,train
1940,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9905,4061,10026,4162,train
1941,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9783,4105,9889,4227,train
1942,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9774,4055,9889,4167,train
1943,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9741,4604,9896,4729,train
1944,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9765,4544,9869,4654,train
1945,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9713,4290,9856,4404,train
1946,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10277,4900,10375,5000,train
1947,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10124,4899,10233,5000,train
1948,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10136,4866,10251,4972,train
1949,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10147,4834,10268,4940,train
1950,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10249,4826,10354,4926,train
1951,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10093,4763,10207,4868,train
1952,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10148,4754,10355,4887,train
1953,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10189,4514,10338,4622,train
1954,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10209,4493,10308,4590,train
1955,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10339,4479,10443,4599,train
1956,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10204,4471,10305,4571,train
1957,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10279,4446,10385,4551,train
1958,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10250,4434,10355,4541,train
1959,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10233,4410,10337,4513,train
1960,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10284,4375,10425,4538,train
1961,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10231,4091,10329,4197,train
1962,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10296,4049,10456,4169,train
1963,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10291,3835,10460,3979,train
1964,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10239,3809,10379,3933,train
1965,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10258,3420,10438,3557,train
1966,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10443,3376,10615,3505,train
1967,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10529,4015,10632,4122,train
1968,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10559,3985,10660,4088,train
1969,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10454,3976,10590,4152,train
1970,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10566,3948,10671,4053,train
1971,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10794,3521,10899,3650,train
1972,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10772,3471,10873,3580,train
1973,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10692,3453,10829,3586,train
1974,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10609,4066,10732,4200,train
1975,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10532,4533,10631,4632,train
1976,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10505,4454,10631,4563,train
1977,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10562,4423,10660,4525,train
1978,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10712,4636,10810,4740,train
1979,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10667,4634,10785,4739,train
1980,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10846,4280,10963,4394,train
1981,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10788,4217,10939,4358,train
1982,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10932,3671,11032,3770,train
1983,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10821,3620,10933,3737,train
1984,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10916,3569,11068,3784,train
1985,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10794,3512,10962,3701,train
1986,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10889,3506,11006,3604,train
1987,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10772,3471,10873,3580,train
1988,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10692,3453,10829,3586,train
1989,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10534,2742,10669,2869,train
1990,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10534,2651,10694,2792,train
1991,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10515,2115,10619,2219,train
1992,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10549,2095,10666,2202,train
1993,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10586,1350,10694,1447,train
1994,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10626,1337,10732,1444,train
1995,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10544,1282,10692,1414,train
1996,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10659,1200,10784,1330,train
1997,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10556,1172,10692,1356,train
1998,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10644,715,10746,819,train
1999,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10600,654,10727,794,train
2000,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10654,370,10814,514,train
2001,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10585,352,10744,492,train
2002,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10626,177,10815,336,train
2003,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10819,458,10986,618,train
2004,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11166,117,11265,217,train
2005,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11133,6,11366,224,train
2006,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11302,370,11401,477,train
2007,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11331,324,11453,488,train
2008,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11287,269,11395,386,train
2009,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11341,255,11440,352,train
2010,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11287,163,11430,333,train
2011,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11079,1367,11194,1492,train
2012,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11075,1285,11299,1429,train
2013,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11215,1260,11326,1379,train
2014,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11172,1247,11277,1339,train
2015,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11074,1247,11175,1347,train
2016,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11273,1746,11412,1888,train
2017,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11294,2029,11397,2136,train
2018,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11302,2000,11400,2105,train
2019,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11109,1984,11287,2124,train
2020,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11208,1920,11341,2072,train
2021,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10911,2143,11076,2272,train
2022,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10760,2330,10917,2478,train
2023,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10898,2400,11058,2531,train
2024,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10820,2673,10922,2783,train
2025,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10866,2637,10993,2793,train
2026,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10876,3366,10986,3480,train
2027,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10909,3359,11061,3529,train
2028,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10821,3620,10933,3737,train
2029,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10794,3524,10962,3701,train
2030,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10932,3671,11032,3770,train
2031,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10916,3580,11075,3780,train
2032,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11143,3413,11253,3516,train
2033,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11026,3358,11158,3480,train
2034,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11145,3316,11267,3457,train
2035,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11080,3302,11210,3438,train
2036,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11274,3444,11426,3567,train
2037,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11163,2981,11269,3085,train
2038,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11162,2932,11266,3054,train
2039,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11170,2908,11271,3009,train
2040,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11197,2898,11337,3033,train
2041,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11162,2835,11294,2942,train
2042,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11315,2653,11454,2763,train
2043,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11332,2608,11514,2741,train
2044,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11274,3444,11426,3567,train
2045,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11457,3601,11569,3712,train
2046,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11406,3538,11554,3664,train
2047,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11214,3820,11318,3921,train
2048,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11278,3807,11383,3920,train
2049,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11255,3798,11354,3895,train
2050,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11300,3769,11398,3867,train
2051,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11206,3719,11360,3874,train
2052,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11313,3689,11414,3788,train
2053,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11135,4160,11244,4264,train
2054,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11186,4056,11299,4163,train
2055,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11283,154,11383,265,train
2056,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11166,117,11265,217,train
2057,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11138,6,11366,249,train
2058,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11653,2534,11824,2729,train
2059,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11304,3911,11405,4013,train
2060,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11353,3829,11547,3985,train
2061,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11284,3807,11383,3920,train
2062,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11404,3799,11507,3902,train
2063,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11186,3889,11324,4019,train
2064,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11186,3869,11282,3978,train
2065,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11252,3863,11365,3994,train
2066,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11214,3820,11318,3921,train
2067,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11278,3807,11381,3924,train
2068,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11255,3798,11354,3895,train
2069,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,11199,3719,11360,3874,train
2070,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,0,5533,106,5644,train
2071,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,188,5817,343,5937,train
2072,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,520,5653,625,5754,train
2073,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,461,5631,572,5753,train
2074,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,418,5631,516,5731,train
2075,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,587,5461,689,5567,train
2076,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1007,5196,1157,5382,train
2077,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1283,5395,1409,5566,train
2078,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1698,5296,1842,5452,train
2079,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2091,5306,2226,5454,train
2080,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2303,5583,2468,5707,train
2081,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2128,5927,2242,6061,train
2082,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2037,5858,2168,6016,train
2083,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2107,5807,2206,5906,train
2084,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1640,5764,1741,5869,train
2085,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1585,5709,1717,5869,train
2086,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1675,5682,1785,5800,train
2087,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1816,6023,1913,6120,train
2088,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1805,5931,1927,6078,train
2089,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1799,6320,1899,6419,train
2090,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1846,6268,1982,6490,train
2091,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1781,6210,1930,6385,train
2092,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1180,6332,1286,6436,train
2093,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1199,6113,1310,6245,train
2094,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1134,6112,1240,6220,train
2095,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1129,6061,1262,6185,train
2096,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,874,6242,987,6355,train
2097,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,852,6865,958,6973,train
2098,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1023,6898,1162,7074,train
2099,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1069,7397,1181,7516,train
2100,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1116,7358,1234,7470,train
2101,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1243,7441,1407,7625,train
2102,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,743,7702,852,7811,train
2103,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,714,7665,835,7781,train
2104,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,616,7663,778,7810,train
2105,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,759,7615,902,7764,train
2106,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,113,6442,240,6601,train
2107,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,123,7328,240,7450,train
2108,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10,8407,109,8506,train
2109,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,0,8389,100,8496,train
2110,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,95,8357,217,8483,train
2111,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,15,8328,112,8426,train
2112,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,0,8275,100,8387,train
2113,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,205,8650,323,8763,train
2114,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,391,9540,553,9683,train
2115,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,291,9540,444,9692,train
2116,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,418,9876,521,9981,train
2117,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,505,9836,615,9954,train
2118,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,556,9832,670,9956,train
2119,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,401,9788,555,9940,train
2120,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,0,9907,103,10000,train
2121,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,103,9834,228,9991,train
2122,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,0,9810,133,9945,train
2123,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,150,9808,264,9920,train
2124,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,702,9518,800,9621,train
2125,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,806,9471,938,9605,train
2126,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,808,9351,924,9480,train
2127,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,851,9344,973,9488,train
2128,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,661,9064,812,9223,train
2129,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,938,8892,1037,8990,train
2130,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1063,9403,1159,9526,train
2131,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1070,9336,1179,9445,train
2132,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1104,9204,1251,9379,train
2133,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1384,8671,1495,8806,train
2134,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1284,8669,1429,8828,train
2135,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1355,8631,1466,8759,train
2136,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1344,9544,1499,9757,train
2137,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1934,9749,2034,9848,train
2138,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1958,9701,2107,9834,train
2139,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1863,9641,2038,9892,train
2140,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1865,9640,1979,9757,train
2141,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1784,9349,1904,9491,train
2142,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1763,9034,1874,9141,train
2143,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1709,8980,1861,9207,train
2144,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1474,8250,1615,8376,train
2145,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1583,8493,1725,8646,train
2146,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1517,7999,1691,8188,train
2147,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1846,8599,1969,8727,train
2148,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1897,8556,2002,8682,train
2149,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1872,8519,1978,8632,train
2150,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1874,8477,1974,8586,train
2151,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1835,8451,1933,8560,train
2152,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1902,8436,2002,8536,train
2153,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1286,7570,1429,7696,train
2154,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1246,7436,1407,7625,train
2155,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1246,7385,1353,7511,train
2156,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2195,8147,2297,8247,train
2157,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2102,8077,2256,8258,train
2158,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2092,8045,2184,8156,train
2159,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2153,8031,2260,8153,train
2160,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2209,8015,2304,8115,train
2161,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1770,7549,1904,7691,train
2162,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1885,7843,1984,7943,train
2163,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2493,8878,2599,8985,train
2164,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2539,8768,2664,8916,train
2165,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2459,8751,2627,8874,train
2166,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2416,9597,2573,9724,train
2167,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2390,9524,2503,9641,train
2168,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2759,8827,2937,8992,train
2169,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2748,8765,2881,8895,train
2170,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2729,8755,2828,8854,train
2171,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2804,8737,2921,8852,train
2172,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2580,8002,2673,8105,train
2173,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2577,8403,2705,8530,train
2174,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2280,7562,2444,7780,train
2175,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2059,7190,2152,7294,train
2176,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1997,7133,2141,7281,train
2177,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1799,6320,1899,6419,train
2178,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1846,6268,1982,6490,train
2179,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1781,6219,1930,6385,train
2180,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1805,5931,1927,6078,train
2181,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1861,5888,1981,6002,train
2182,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,1698,5296,1842,5452,train
2183,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2091,5306,2226,5454,train
2184,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2449,5867,2578,6012,train
